,gvkey,linkprim,liid,linktype,lpermno,lpermco,linkdt,linkenddt
66487,036700,P,01,LC,19558.0,57174.0,2020-07-01,
66488,036701,P,01,LC,17361.0,56232.0,2020-07-02,
66492,036704,P,01,LC,19542.0,57164.0,2020-07-17,
66494,036705,P,01,LC,19567.0,57183.0,2020-07-17,2021-04-30
66501,036709,P,02,LC,19649.0,57184.0,2020-08-28,2021-07-21
66504,036711,P,01,LC,19565.0,57180.0,2020-07-14,
66507,036712,P,02,LC,19803.0,57157.0,2020-09-04,2021-09-19
66512,036713,P,04,LC,19875.0,57202.0,2020-10-05,2021-04-30
66518,036716,P,02,LC,19809.0,57163.0,2020-09-17,2023-11-01
66519,036717,P,01,LC,19505.0,57142.0,2020-07-22,
66520,036718,P,01,LC,19534.0,57152.0,2020-07-23,
66525,036719,P,03,LC,19767.0,57206.0,2020-09-25,2022-08-31
66527,036720,P,01,LC,19574.0,57191.0,2020-08-31,
66532,036722,P,01,LC,19577.0,57194.0,2020-08-06,
66539,036726,P,01,LC,19541.0,57161.0,2020-07-31,
66541,036727,P,01,LC,20180.0,57583.0,2020-11-24,
66543,036728,P,01,LC,19605.0,57212.0,2020-08-06,2023-05-31
66549,036732,P,03,LC,19827.0,57171.0,2020-09-18,2022-09-30
66551,036733,P,02,LC,19652.0,57253.0,2020-08-07,2022-02-03
66552,036733,P,02,LC,22763.0,59164.0,2022-02-04,
66557,036734,P,03,LC,19838.0,57181.0,2020-09-22,2021-07-18
66560,036735,P,01,LC,19640.0,57245.0,2020-08-12,
66570,036742,P,03,LC,19930.0,57218.0,2020-10-05,2021-08-01
66580,036748,P,01,LC,17781.0,56261.0,2020-07-16,2023-09-25
66587,036751,P,02,LC,19805.0,57159.0,2020-09-08,2023-03-05
66588,036751,P,02,LC,23770.0,59506.0,2023-03-06,
66592,036752,P,02,LC,19824.0,57168.0,2020-09-16,2021-06-08
66594,036754,P,01,LC,19575.0,57192.0,2020-08-05,
66598,036755,P,02,LC,19797.0,57156.0,2020-09-14,2021-07-21
66603,036756,P,03,LC,19751.0,57148.0,2020-09-18,2021-07-25
66605,036757,P,01,LC,19619.0,57223.0,2020-08-06,
66610,036758,P,03,LC,19804.0,57158.0,2020-09-21,2022-07-24
66611,036758,P,03,LC,23206.0,59329.0,2022-07-25,
66613,036759,P,01,LC,19621.0,57225.0,2020-08-31,
66620,036767,P,01,LC,19566.0,57182.0,2020-07-24,
66622,036768,P,01,LC,19544.0,57166.0,2020-07-24,
66624,036769,P,01,LC,19559.0,57175.0,2020-07-24,
66626,036770,P,90,LC,19627.0,57233.0,2020-08-07,
66630,036773,P,01,LC,22254.0,58900.0,2021-10-13,
66637,036775,P,02,LC,19826.0,57170.0,2020-09-14,
66639,036776,P,01,LC,19636.0,57242.0,2020-08-04,
66641,036777,P,01,LC,19601.0,57208.0,2020-08-13,
66646,036778,P,03,LC,19835.0,57239.0,2020-09-25,2021-06-30
66648,036779,P,01,LC,19622.0,57229.0,2020-08-07,2022-06-30
66653,036780,P,02,LC,19806.0,57222.0,2020-09-24,2021-12-14
66654,036780,P,02,LC,22516.0,59051.0,2021-12-15,
66659,036781,P,03,LC,19950.0,57226.0,2020-10-21,2021-10-20
66664,036782,P,02,LC,19977.0,57247.0,2020-10-02,2021-08-31
66666,036783,P,01,LC,19620.0,57224.0,2020-08-07,2021-06-09
66669,036786,P,01,LC,19540.0,57160.0,2020-07-30,
66671,036787,P,01,LC,20297.0,57635.0,2020-12-23,
66673,036788,P,01,LC,19578.0,57195.0,2020-08-14,2023-03-31
66675,036789,P,01,LC,23269.0,59359.0,2022-08-26,
66676,036790,P,01,LC,19514.0,57146.0,2020-07-24,
66686,036795,P,03,LC,19892.0,57205.0,2020-10-02,2021-06-16
66688,036796,P,01,LC,19628.0,57234.0,2020-08-12,2021-02-07
66692,036797,P,02,LC,20094.0,57307.0,2020-11-02,2021-08-16
66694,036798,P,90,LC,19598.0,57207.0,2020-08-13,
66696,036799,P,01,LC,22802.0,59198.0,2022-02-22,
66697,036800,P,01,LC,19507.0,57144.0,2020-07-29,
66705,036808,P,03,LC,19978.0,57248.0,2020-10-13,
66718,036818,P,03,LC,19919.0,57213.0,2020-10-08,2021-04-28
66720,036819,P,01,LC,19585.0,57201.0,2020-08-21,
66724,036820,P,02,LC,19951.0,57227.0,2020-10-08,2022-03-31
66728,036823,P,02,LC,19834.0,57237.0,2020-09-29,2021-08-05
66730,036824,P,01,LC,19840.0,57354.0,2020-09-01,
66733,036826,P,01,LC,19579.0,57196.0,2020-08-25,
66735,036828,P,01,LC,19623.0,57230.0,2020-08-14,
66750,036836,P,01,LC,22039.0,58769.0,2021-09-29,
66758,036844,P,03,LC,19952.0,57337.0,2020-10-26,2021-06-10
66767,036847,P,01,LC,19635.0,57241.0,2020-08-19,
66771,036848,P,02,LC,20163.0,57458.0,2020-11-16,
66775,036850,P,03,LC,19931.0,57219.0,2020-10-12,2021-10-29
66780,036851,P,03,LC,19935.0,57220.0,2020-10-08,2021-07-14
66784,036852,P,03,LC,20121.0,57320.0,2020-11-02,2023-09-17
66785,036852,P,03,LC,24259.0,59657.0,2023-09-18,
66787,036853,P,01,LC,19584.0,57200.0,2020-08-27,
66791,036857,P,01,LC,19647.0,57250.0,2020-08-21,
66797,036860,P,01,LC,20882.0,58161.0,2021-03-23,
66801,036861,P,03,LC,19886.0,57203.0,2020-10-12,2022-08-31
66802,036863,P,01,LC,19811.0,57332.0,2020-09-25,
66810,036867,P,02,LC,19911.0,57210.0,2020-10-08,2021-05-28
66815,036868,P,02,LC,19956.0,57339.0,2020-10-26,2021-07-22
66821,036869,P,02,LC,20574.0,57712.0,2021-02-22,2023-08-22
66826,036870,P,03,LC,19955.0,57228.0,2020-10-15,2021-03-08
66830,036871,P,02,LC,20158.0,57352.0,2020-11-10,2022-09-30
66836,036872,P,03,LC,19963.0,57235.0,2020-10-16,2021-06-25
66843,036877,P,02,LC,20177.0,57362.0,2020-11-02,2021-08-31
66851,036880,P,03,LC,19891.0,57204.0,2020-10-09,2021-03-30
66855,036881,P,02,LC,20313.0,57573.0,2020-12-15,2022-05-19
66856,036881,P,02,LC,23105.0,59289.0,2022-05-20,
66861,036882,P,03,LC,20172.0,57359.0,2020-11-02,2021-07-29
66865,036883,P,03,LC,19920.0,57312.0,2020-10-23,
66871,036884,P,03,LC,19830.0,57231.0,2020-09-21,2021-06-27
66873,036885,P,01,LC,19653.0,57254.0,2020-09-15,
66881,036896,P,01,LC,19660.0,57261.0,2020-09-17,2023-05-31
66882,036897,P,01,LC,19632.0,57240.0,2020-08-24,
66884,036898,P,01,LC,19794.0,57313.0,2020-09-18,
66885,036899,P,01,LC,19604.0,57211.0,2020-08-27,
66888,036902,P,01,LC,19848.0,57366.0,2020-09-18,
66893,036903,P,03,LC,19970.0,57349.0,2020-10-23,2021-02-09
66897,036904,P,02,LC,20295.0,57441.0,2020-12-07,2021-08-29
66899,036906,P,01,LC,21309.0,58297.0,2021-05-18,
66903,036907,P,03,LC,20127.0,57324.0,2020-11-02,2022-08-31
66906,036909,P,02,LC,22212.0,58667.0,2021-10-01,2023-12-29
66907,036910,P,01,LC,19788.0,57309.0,2020-09-30,
66909,036911,P,01,LC,19825.0,57343.0,2020-09-17,
66914,036914,P,02,LC,20082.0,57303.0,2020-11-20,2021-07-20
66915,036915,P,01,LC,19812.0,57333.0,2020-09-18,
66921,036917,P,02,LC,20951.0,58037.0,2021-04-26,2023-12-29
66922,036918,P,01,LC,17920.0,56431.0,2020-08-31,
66930,036929,P,01,LC,19680.0,57326.0,2020-10-02,
66934,036934,P,01,LC,19813.0,57334.0,2020-09-03,2021-08-10
66950,036945,P,01,LC,19656.0,57257.0,2020-09-16,
66955,036946,P,03,LC,19929.0,57319.0,2020-10-30,2022-12-30
66958,036949,C,01,LC,17372.0,56305.0,2020-07-31,2020-08-31
66959,036949,P,01,LC,17372.0,56305.0,2020-09-01,
66960,036950,P,01,LC,19657.0,57258.0,2020-09-17,
66964,036951,P,02,LC,20081.0,57302.0,2020-11-06,2022-10-24
66965,036951,P,02,LC,23477.0,59426.0,2022-10-25,
66966,036952,P,01,LC,19837.0,57351.0,2020-09-16,2023-06-30
66981,036958,P,02,LC,20126.0,57323.0,2020-11-09,2021-08-10
66987,036963,P,01,LC,23231.0,59339.0,2022-07-13,
66988,036964,P,01,LC,19746.0,57296.0,2020-09-30,
66992,036965,P,03,LC,20279.0,57422.0,2020-12-01,2021-12-01
66993,036965,P,03,LC,22558.0,59080.0,2021-12-02,
66995,036967,P,01,LC,19658.0,57259.0,2020-09-17,
67001,036969,P,02,LC,20128.0,57325.0,2020-11-02,2021-08-26
67005,036970,P,03,LC,20119.0,57318.0,2020-11-02,2021-12-15
67006,036970,P,03,LC,22514.0,59049.0,2021-12-16,
67007,036973,P,01,LC,19659.0,57260.0,2020-09-17,
67011,036975,P,90,LC,19821.0,57340.0,2020-09-18,
67013,036976,P,02,LC,19867.0,57376.0,2020-10-15,2022-10-31
67018,036977,P,04,LC,20106.0,57394.0,2020-11-23,2022-01-27
67019,036977,P,04,LC,22756.0,59159.0,2022-01-28,
67023,036978,P,02,LC,20137.0,57330.0,2020-11-09,2021-08-26
67028,036979,P,03,LC,20113.0,57397.0,2020-11-23,2022-09-26
67029,036979,P,03,LC,23379.0,59389.0,2022-09-27,
67034,036980,P,03,LC,19990.0,57356.0,2020-10-05,2021-08-31
67038,036981,P,03,LC,20101.0,57310.0,2020-11-05,2021-07-15
67043,036983,P,03,LC,20134.0,57415.0,2020-11-23,2021-06-16
67044,036985,P,01,LC,19947.0,57426.0,2020-10-08,
67045,036987,P,01,LC,17272.0,56239.0,2020-09-16,
67050,036988,P,03,LC,20304.0,57452.0,2020-12-03,2021-10-29
67051,036989,P,01,LC,19778.0,57304.0,2020-09-23,
67055,036990,P,02,LC,20171.0,57358.0,2020-11-10,2021-10-10
67060,036991,P,02,LC,20131.0,57414.0,2020-11-20,2022-10-31
67065,036995,P,01,LC,22222.0,58874.0,2021-10-06,
67082,037013,P,01,LC,19847.0,57361.0,2020-09-24,
67086,037014,P,02,LC,20145.0,57344.0,2020-11-19,2021-07-01
67090,037015,P,02,LC,20136.0,57329.0,2020-11-23,2021-06-14
67094,037018,P,01,LC,20436.0,57749.0,2021-01-22,
67095,037019,P,01,LC,19946.0,57425.0,2020-10-01,
67099,037020,P,02,LC,20290.0,57434.0,2020-12-14,2021-07-18
67103,037021,P,02,LC,20181.0,57365.0,2020-11-20,2021-05-05
67105,037022,P,02,LC,20097.0,57390.0,2020-11-19,2021-08-15
67106,037023,P,01,LC,19679.0,57265.0,2020-09-23,
67110,037024,P,02,LC,20179.0,57364.0,2020-11-13,2021-10-17
67113,037025,P,02,LC,20822.0,57753.0,2021-03-15,2023-01-24
67114,037025,P,02,LC,23663.0,59469.0,2023-01-25,
67118,037026,P,02,LC,20115.0,57317.0,2020-11-13,2021-07-13
67126,037030,P,02,LC,20281.0,57428.0,2020-12-17,2022-10-30
67127,037032,P,90,LC,19795.0,57314.0,2020-09-25,
67132,037033,P,03,LC,20129.0,57412.0,2020-11-27,2022-10-31
67137,037034,P,04,LC,20130.0,57413.0,2020-11-27,2021-09-20
67138,037035,P,01,LC,19969.0,57444.0,2020-10-02,
67139,037036,P,01,LC,19682.0,57327.0,2020-09-25,
67144,037037,P,03,LC,20165.0,57355.0,2020-11-23,2021-09-30
67149,037038,P,03,LC,20153.0,57447.0,2020-11-27,2021-07-14
67154,037039,P,02,LC,20283.0,57430.0,2020-12-07,2023-10-12
67155,037039,P,02,LC,24485.0,59700.0,2023-10-13,
67173,037048,P,02,LC,20836.0,57756.0,2021-03-04,2021-10-29
67185,037053,P,02,LC,20123.0,57322.0,2020-11-16,2021-08-11
67187,037054,P,01,LC,19945.0,57424.0,2020-10-02,
67191,037056,P,02,LC,20148.0,57443.0,2020-11-23,2023-01-12
67195,037057,P,02,LC,20388.0,57545.0,2021-01-07,2022-10-31
67199,037061,C,90,LC,19743.0,57316.0,2020-09-30,2020-09-30
67200,037061,P,90,LC,19743.0,57316.0,2020-10-01,
67201,037062,P,01,LC,19833.0,57348.0,2020-09-25,
67202,037063,P,01,LC,19681.0,57328.0,2020-09-25,
67206,037064,P,02,LC,20166.0,57462.0,2020-11-20,2022-10-06
67210,037065,P,02,LC,20146.0,57345.0,2020-11-13,2021-06-24
67214,037066,P,02,LC,20338.0,57473.0,2020-12-08,
67215,037067,P,01,LC,19747.0,57297.0,2020-09-25,
67219,037068,P,02,LC,20178.0,57363.0,2020-11-16,2021-08-24
67224,037070,P,02,LC,20072.0,57299.0,2020-11-20,2021-07-01
67228,037071,P,02,LC,20326.0,57467.0,2020-12-18,2022-10-31
67232,037072,P,02,LC,20399.0,57550.0,2021-01-14,2021-09-02
67236,037073,P,02,LC,20325.0,57579.0,2020-12-08,
67241,037074,P,03,LC,20069.0,57409.0,2020-12-31,2022-10-31
67246,037075,P,03,LC,20068.0,57410.0,2020-12-31,2022-10-31
67248,037076,P,01,LC,19818.0,57336.0,2020-09-23,
67252,037077,P,02,LC,20413.0,57613.0,2021-01-29,
67256,037078,P,02,LC,20460.0,57582.0,2021-01-12,2021-07-30
67261,037079,P,03,LC,20114.0,57400.0,2020-11-23,
67263,037080,P,01,LC,19958.0,57436.0,2020-10-16,
67264,037081,P,01,LC,19953.0,57431.0,2020-10-02,
67265,037082,P,01,LC,19995.0,57466.0,2020-10-16,
67266,037083,P,01,LC,19981.0,57456.0,2020-10-02,2023-12-31
67267,037084,P,01,LC,19944.0,57423.0,2020-10-16,
67269,037085,P,90,LC,19744.0,57298.0,2020-09-30,
67273,037086,P,02,LC,20156.0,57453.0,2020-11-27,2022-04-30
67277,037090,P,01,LC,19822.0,57341.0,2020-09-23,
67282,037091,P,03,LC,20274.0,57406.0,2020-12-11,2022-10-31
67286,037092,P,02,LC,20592.0,57625.0,2021-02-12,2023-07-31
67295,037101,P,90,LC,19819.0,57338.0,2020-09-30,2023-12-29
67296,037102,P,01,LC,19850.0,57367.0,2020-10-09,
67300,037105,P,01,LC,19993.0,57463.0,2020-10-09,
67301,037106,P,01,LC,18162.0,56547.0,2020-09-30,2023-02-28
67308,037109,P,03,LC,20310.0,57455.0,2020-12-07,2021-08-19
67310,037110,P,01,LC,19994.0,57465.0,2020-10-09,
67315,037111,P,03,LC,20067.0,57411.0,2020-12-31,2021-05-28
67316,037112,P,01,LC,18661.0,56678.0,2020-10-01,
67322,037113,P,04,LC,20083.0,57383.0,2020-11-27,2022-03-28
67323,037113,P,04,LC,22959.0,59242.0,2022-03-29,2022-12-14
67325,037114,P,90,LC,19980.0,57451.0,2020-10-01,
67342,037126,P,03,LC,20118.0,57401.0,2020-11-23,2022-10-06
67344,037127,P,02,LC,19934.0,57408.0,2020-10-27,2021-06-30
67346,037130,P,01,LC,19996.0,57468.0,2020-10-01,
67352,037133,P,02,LC,20302.0,57448.0,2020-12-15,2022-10-31
67353,037134,P,01,LC,19948.0,57427.0,2020-10-28,
67355,037135,P,01,LC,19962.0,57438.0,2020-10-23,
67359,037136,P,02,LC,20209.0,57380.0,2020-12-11,2022-08-07
67360,037136,P,02,LC,23263.0,59354.0,2022-08-08,
67363,037137,P,02,LC,20880.0,57786.0,2021-03-01,
67380,037146,P,02,LC,20307.0,57454.0,2020-12-11,
67385,037147,P,02,LC,20601.0,57630.0,2021-02-01,2021-07-22
67387,037148,P,01,LC,19859.0,57374.0,2020-10-28,
67391,037150,P,01,LC,19862.0,57375.0,2020-10-28,
67397,037153,P,02,LC,20138.0,57561.0,2020-11-19,
67401,037154,P,02,LC,20291.0,57437.0,2020-12-28,2023-04-28
67407,037157,P,90,LC,19912.0,57391.0,2020-10-15,
67410,037159,P,90,LC,19899.0,57388.0,2020-10-09,
67414,037161,P,02,LC,20284.0,57559.0,2020-12-28,2023-07-31
67420,037163,P,02,LC,20414.0,57557.0,2021-01-11,2023-08-04
67424,037164,P,03,LC,20246.0,57392.0,2020-12-14,2022-12-30
67428,037165,P,02,LC,20450.0,57652.0,2021-01-29,2021-08-31
67432,037167,P,03,LC,20120.0,57405.0,2020-11-27,2021-07-18
67433,037168,P,01,LC,15282.0,55222.0,2020-10-06,2023-08-31
67437,037170,P,02,LC,20355.0,57537.0,2021-01-15,2022-06-08
67444,037173,P,01,LC,21714.0,58564.0,2021-07-29,2023-08-31
67453,037180,P,01,LC,19857.0,57372.0,2020-10-22,2022-03-31
67456,037182,P,01,LC,18539.0,56638.0,2020-10-02,
67463,037184,P,03,LC,20269.0,57399.0,2020-12-14,2021-05-19
67466,037186,P,01,LC,19898.0,57387.0,2020-10-22,
67468,037187,P,01,LC,19986.0,57460.0,2020-10-16,
67469,037188,P,01,LC,19331.0,57011.0,2020-10-09,
67473,037190,P,02,LC,20440.0,57643.0,2021-01-29,2022-09-30
67479,037191,P,02,LC,20143.0,57435.0,2020-12-01,
67485,037198,P,01,LC,21578.0,58484.0,2021-06-15,
67489,037200,P,01,LC,19851.0,57368.0,2020-10-15,
67491,037206,P,01,LC,19964.0,57439.0,2020-10-14,2022-10-31
67494,037212,P,01,LC,20600.0,57937.0,2021-02-17,
67495,037213,P,01,LC,18659.0,56682.0,2020-10-15,
67496,037214,P,01,LC,19197.0,56954.0,2020-10-15,
67510,037230,P,01,LC,18114.0,56484.0,2020-10-16,
67511,037231,P,01,LC,18361.0,56589.0,2020-10-19,2023-02-28
67515,037232,P,02,LC,20329.0,57469.0,2020-12-16,2022-10-31
67517,037233,P,90,LC,19910.0,57389.0,2020-10-30,
67518,037234,P,01,LC,20334.0,57667.0,2020-12-15,
67522,037235,P,03,LC,20273.0,57404.0,2020-12-11,2021-10-29
67526,037236,P,02,LC,20278.0,57556.0,2020-12-10,
67530,037237,P,02,LC,20277.0,57421.0,2020-12-11,2021-06-21
67535,037239,P,02,LC,20275.0,57407.0,2020-12-10,2023-04-28
67536,037240,P,01,LC,19966.0,57442.0,2020-10-20,
67540,037243,P,01,LC,19949.0,57429.0,2020-10-22,2022-10-31
67544,037247,P,02,LC,20207.0,57377.0,2020-12-18,2021-11-04
67554,037252,P,02,LC,20324.0,57464.0,2020-12-11,2022-10-31
67558,037253,P,02,LC,20253.0,57395.0,2020-12-11,2021-09-01
67560,037254,P,01,LC,19856.0,57371.0,2020-10-21,2022-06-30
67565,037257,P,03,LC,20433.0,57632.0,2021-01-05,2022-12-30
67569,037258,P,02,LC,20401.0,57551.0,2021-01-11,2021-12-19
67570,037258,P,02,LC,22515.0,59050.0,2021-12-20,
67573,037259,P,02,LC,20586.0,57619.0,2021-02-01,2023-02-28
67577,037260,P,02,LC,20322.0,57578.0,2020-12-09,2021-10-24
67581,037261,P,02,LC,20419.0,57560.0,2021-01-04,2021-08-17
67586,037268,P,01,LC,18552.0,56644.0,2020-10-26,
67590,037269,P,03,LC,20426.0,57628.0,2021-01-25,2022-12-09
67594,037270,P,02,LC,23785.0,59489.0,2023-03-30,
67598,037273,P,02,LC,20270.0,57402.0,2020-12-18,2023-10-31
67602,037274,P,02,LC,20397.0,57549.0,2021-01-11,2021-08-11
67603,037275,P,01,LC,19547.0,57112.0,2020-10-28,
67606,037282,P,01,LC,19918.0,57393.0,2020-10-30,
67611,037283,P,03,LC,20429.0,57564.0,2021-01-14,2022-11-30
67612,037284,P,01,LC,19937.0,57416.0,2020-10-29,
67616,037285,P,02,LC,20238.0,57542.0,2020-12-18,2021-06-01
67619,037286,P,02,LC,20753.0,57701.0,2021-03-01,2023-11-30
67624,037288,P,04,LC,20282.0,57558.0,2020-12-23,
67626,037290,P,01,LC,20332.0,57665.0,2020-12-11,
67630,037291,P,02,LC,20303.0,57450.0,2020-12-16,2022-10-31
67631,037292,P,01,LC,19939.0,57418.0,2020-10-30,
67632,037293,P,01,LC,19894.0,57385.0,2020-10-28,
67637,037295,P,02,LC,20268.0,57398.0,2020-12-18,2021-08-31
67642,037298,P,01,LC,19871.0,57379.0,2020-10-28,
67646,037304,P,01,LC,20425.0,57731.0,2021-01-26,
67647,037305,P,01,LC,20157.0,57571.0,2020-11-19,
67651,037306,P,02,LC,20357.0,57538.0,2021-01-04,2021-09-30
67655,037307,P,02,LC,20384.0,57543.0,2021-01-12,2022-05-31
67659,037308,P,02,LC,20443.0,57572.0,2021-01-29,2022-11-11
67660,037309,P,01,LC,19938.0,57417.0,2020-10-29,
67661,037310,P,01,LC,19965.0,57440.0,2020-10-29,
67669,037318,P,01,LC,18184.0,56480.0,2020-10-30,
67676,037322,P,02,LC,20356.0,57597.0,2021-01-28,2022-12-30
67677,037325,P,01,LC,92665.0,53015.0,2020-11-06,
67681,037327,P,01,LC,19189.0,56972.0,2020-11-02,2022-04-07
67689,037332,P,03,LC,20286.0,57433.0,2020-12-21,
67693,037337,P,02,LC,20417.0,57714.0,2021-01-28,2022-11-30
67695,037338,P,01,LC,20062.0,57532.0,2020-11-20,
67696,037339,P,01,LC,20152.0,57568.0,2020-11-19,2022-11-30
67700,037344,P,02,LC,20078.0,57300.0,2020-11-06,2022-09-30
67706,037347,P,02,LC,20795.0,57734.0,2021-03-19,2022-12-08
67707,037350,P,01,LC,16788.0,55990.0,2020-11-09,
67711,037351,P,02,LC,20122.0,57321.0,2020-11-09,2022-06-15
67712,037351,P,02,LC,23172.0,59310.0,2022-06-16,
67713,037352,P,01,LC,21735.0,58577.0,2021-07-30,
67716,037354,P,01,LC,20059.0,57531.0,2020-11-20,
67719,037355,P,02,LC,20522.0,57594.0,2021-02-01,
67720,037356,P,01,LC,20142.0,57563.0,2020-11-17,2023-06-30
67721,037357,P,01,LC,20196.0,57593.0,2020-12-16,
67728,037361,P,02,LC,20330.0,57581.0,2021-01-01,2021-06-06
67733,037362,P,02,LC,20636.0,57661.0,2021-02-09,
67737,037363,P,03,LC,20542.0,57541.0,2021-02-17,
67739,037364,P,01,LC,22295.0,58932.0,2021-11-03,
67742,037366,P,01,LC,18900.0,56832.0,2020-11-11,
67749,037372,P,03,LC,20446.0,57575.0,2021-01-08,2022-11-30
67753,037373,P,03,LC,20464.0,57584.0,2021-01-07,
67756,037376,P,01,LC,20405.0,57705.0,2021-01-15,2021-06-30
67760,037382,P,01,LC,20065.0,57534.0,2020-12-01,
67764,037386,P,01,LC,21580.0,58488.0,2021-06-07,
67766,037388,P,90,LC,20337.0,57668.0,2020-12-04,
67769,037392,P,01,LC,19416.0,57075.0,2020-11-17,
67771,037393,P,90,LC,20112.0,57548.0,2020-11-19,
67773,037394,P,90,LC,20162.0,57574.0,2020-11-24,
67774,037396,P,01,LC,14820.0,54965.0,2020-11-18,
67781,037404,P,01,LC,18360.0,56605.0,2020-11-18,
67785,037405,P,02,LC,20402.0,57608.0,2021-01-25,2021-09-29
67786,037406,P,01,LC,20155.0,57570.0,2020-11-20,2021-10-06
67787,037407,P,01,LC,19433.0,57062.0,2020-11-18,
67791,037412,P,01,LC,20058.0,57530.0,2020-11-19,
67793,037413,P,01,LC,20339.0,57669.0,2021-01-13,
67794,037414,P,01,LC,20195.0,57592.0,2020-12-11,
67798,037415,P,02,LC,20404.0,57553.0,2021-01-11,2021-08-02
67802,037416,P,02,LC,20403.0,57552.0,2021-01-07,
67807,037417,P,02,LC,20840.0,57759.0,2021-03-15,2022-12-30
67810,037420,P,01,LC,20189.0,57587.0,2020-12-09,
67816,037425,P,01,LC,20187.0,57586.0,2020-12-04,
67817,037426,P,01,LC,17090.0,56138.0,2020-11-23,
67823,037428,P,02,LC,20406.0,57554.0,2021-01-14,
67824,037429,C,90,LC,16656.0,55905.0,2020-07-20,2020-10-31
67825,037429,P,90,LC,16656.0,55905.0,2020-11-01,
67830,037433,P,02,LC,20390.0,57547.0,2021-01-15,2021-07-11
67834,037434,P,02,LC,20365.0,57540.0,2021-01-15,2021-06-27
67835,037435,P,01,LC,20099.0,57544.0,2020-11-25,
67849,037445,P,01,LC,20064.0,57533.0,2020-12-01,
67852,037449,P,01,LC,19599.0,57104.0,2020-11-27,
67856,037453,P,01,LC,20648.0,57999.0,2021-03-10,
67868,037459,P,04,LC,20645.0,57664.0,2021-02-05,
67870,037460,P,01,LC,20190.0,57588.0,2020-12-10,
67874,037461,P,02,LC,20424.0,57623.0,2021-01-27,2021-11-30
67875,037461,P,02,LC,22536.0,59063.0,2021-12-01,
67879,037462,P,02,LC,20585.0,57618.0,2021-02-19,
67893,037470,P,02,LC,20354.0,57595.0,2021-01-22,2021-07-28
67897,037471,P,02,LC,20409.0,57610.0,2021-01-22,2022-06-10
67901,037472,P,03,LC,20452.0,57654.0,2021-01-04,2021-07-14
67902,037473,P,01,LC,20135.0,57555.0,2020-12-02,
67910,037476,P,02,LC,20631.0,57660.0,2021-02-10,2023-09-07
67918,037478,P,02,LC,20441.0,57645.0,2021-01-29,2021-08-01
67922,037479,P,02,LC,20537.0,57599.0,2021-02-08,2023-08-31
67923,037480,P,01,LC,20305.0,57638.0,2020-12-18,
67928,037482,P,02,LC,20358.0,57598.0,2021-01-29,
67933,037483,P,02,LC,20448.0,57649.0,2021-01-25,
67934,037486,P,01,LC,20186.0,57585.0,2020-12-03,
67935,037488,P,01,LC,20323.0,57658.0,2020-12-04,2023-08-31
67937,037489,P,01,LC,20191.0,57589.0,2020-12-15,
67938,037490,P,01,LC,18453.0,56646.0,2020-12-03,
67944,037492,P,02,LC,20381.0,57600.0,2021-01-25,2021-10-19
67948,037493,P,02,LC,20398.0,57606.0,2021-01-19,2023-03-08
67953,037494,P,02,LC,20400.0,57607.0,2021-01-25,2022-12-08
67954,037495,P,01,LC,20318.0,57655.0,2020-12-04,
67958,037496,P,02,LC,20434.0,57633.0,2021-01-28,2022-12-30
67968,037500,P,02,LC,20557.0,57604.0,2021-02-04,
67972,037501,P,02,LC,20549.0,57603.0,2021-02-01,2022-12-30
67974,037502,P,01,LC,20341.0,57671.0,2021-01-14,
67979,037506,P,02,LC,20621.0,57651.0,2021-02-11,2021-07-21
67986,037510,P,01,LC,20315.0,57650.0,2020-12-09,
67991,037512,P,01,LC,23623.0,59460.0,2022-12-07,
67996,037513,P,02,LC,20594.0,57627.0,2021-02-08,2022-11-22
67997,037513,P,02,LC,23516.0,59440.0,2022-11-23,
68005,037516,P,02,LC,20612.0,57642.0,2021-02-08,
68007,037517,P,01,LC,20193.0,57590.0,2020-12-09,
68008,037519,P,01,LC,19455.0,57064.0,2020-12-21,
68009,037520,P,01,LC,17966.0,56409.0,2020-12-10,
68012,037521,P,02,LC,20629.0,57659.0,2021-02-01,2023-06-30
68021,037525,P,02,LC,20591.0,57624.0,2021-02-19,
68025,037526,P,02,LC,20607.0,57637.0,2021-02-04,
68026,037527,P,01,LC,20276.0,57611.0,2020-12-11,
68031,037528,P,02,LC,20602.0,57631.0,2021-02-05,2022-06-09
68032,037528,P,02,LC,23171.0,59309.0,2022-06-10,
68038,037529,P,02,LC,20451.0,57653.0,2021-01-05,2021-07-28
68041,037530,P,02,LC,20561.0,57609.0,2021-02-01,
68043,037534,P,01,LC,18215.0,56496.0,2020-12-15,
68047,037535,P,02,LC,20577.0,57615.0,2021-02-09,2021-09-09
68051,037536,P,02,LC,20611.0,57640.0,2021-02-04,2021-10-17
68052,037537,P,01,LC,18719.0,56672.0,2020-12-31,
68056,037541,P,01,LC,20280.0,57614.0,2020-12-16,
68063,037543,P,03,LC,20523.0,57596.0,2021-02-05,2023-10-31
68068,037547,P,01,LC,21698.0,58545.0,2021-07-08,
68073,037548,P,03,LC,20582.0,57616.0,2021-02-16,2023-12-29
68075,037549,P,01,LC,20644.0,57995.0,2021-02-17,
68079,037550,P,02,LC,20638.0,57662.0,2021-02-12,
68082,037551,P,02,LC,20826.0,57755.0,2021-03-01,2022-12-30
68083,037552,P,90,LC,20308.0,57641.0,2020-12-29,
